chic_feature	atac_feature	rna_feature
932955_ENSG00000166394_CYB5R2	Peak_798	ENSG00000166394_CYB5R2
932958_ENSG00000166387_PPFIBP2	Peak_797	ENSG00000166387_PPFIBP2
932958_ENSG00000166387_PPFIBP2	Peak_798	ENSG00000166387_PPFIBP2
932958_ENSG00000166394_CYB5R2	Peak_797	ENSG00000166394_CYB5R2
932958_ENSG00000166394_CYB5R2	Peak_798	ENSG00000166394_CYB5R2
916551_ENSG00000214063_TSPAN4	Peak_114	ENSG00000214063_TSPAN4
916639_ENSG00000177666_PNPLA2	Peak_126	ENSG00000177666_PNPLA2
916642_ENSG00000177666_PNPLA2	Peak_126	ENSG00000177666_PNPLA2
916642_ENSG00000177666_PNPLA2	Peak_127	ENSG00000177666_PNPLA2
916646_ENSG00000177666_PNPLA2	Peak_126	ENSG00000177666_PNPLA2
916646_ENSG00000177666_PNPLA2	Peak_127	ENSG00000177666_PNPLA2
916651_ENSG00000177666_PNPLA2	Peak_127	ENSG00000177666_PNPLA2
916651_ENSG00000177666_PNPLA2	Peak_128	ENSG00000177666_PNPLA2
916651_ENSG00000177666_PNPLA2	Peak_129	ENSG00000177666_PNPLA2
916664_ENSG00000177666_PNPLA2	Peak_127	ENSG00000177666_PNPLA2
916664_ENSG00000177666_PNPLA2	Peak_128	ENSG00000177666_PNPLA2
916664_ENSG00000177666_PNPLA2	Peak_129	ENSG00000177666_PNPLA2
916672_ENSG00000177666_PNPLA2	Peak_127	ENSG00000177666_PNPLA2
916672_ENSG00000177666_PNPLA2	Peak_128	ENSG00000177666_PNPLA2
916672_ENSG00000177666_PNPLA2	Peak_129	ENSG00000177666_PNPLA2
1127915_ENSG00000123892_RAB38		ENSG00000123892_RAB38
1127918_ENSG00000123892_RAB38		ENSG00000123892_RAB38
1127922_ENSG00000123892_RAB38		ENSG00000123892_RAB38
1127923_ENSG00000123892_RAB38	Peak_5947	ENSG00000123892_RAB38
1128098_ENSG00000109861_CTSC		ENSG00000109861_CTSC
1128108_ENSG00000109861_CTSC		ENSG00000109861_CTSC
1128110_ENSG00000109861_CTSC		ENSG00000109861_CTSC
1128111_ENSG00000109861_CTSC		ENSG00000109861_CTSC
1128124_ENSG00000109861_CTSC		ENSG00000109861_CTSC
1128126_ENSG00000109861_CTSC		ENSG00000109861_CTSC
938171_ENSG00000205339_IPO7		ENSG00000205339_IPO7
1144118_ENSG00000149212_SESN3		ENSG00000149212_SESN3
938598_ENSG00000133789_SWAP70	Peak_966	ENSG00000133789_SWAP70
1269733_ENSG00000172243_CLEC7A		ENSG00000172243_CLEC7A
1269735_ENSG00000172243_CLEC7A		ENSG00000172243_CLEC7A
1269758_ENSG00000172243_CLEC7A		ENSG00000172243_CLEC7A
1269768_ENSG00000172243_CLEC7A		ENSG00000172243_CLEC7A
1269806_ENSG00000150048_CLEC1A		ENSG00000150048_CLEC1A
1269807_ENSG00000150048_CLEC1A		ENSG00000150048_CLEC1A
1269811_ENSG00000150048_CLEC1A		ENSG00000150048_CLEC1A
1269842_ENSG00000150048_CLEC1A	Peak_13238	ENSG00000150048_CLEC1A
1269917_ENSG00000150048_CLEC1A	Peak_13245	ENSG00000150048_CLEC1A
1486345_ENSG00000120805_ARL1		ENSG00000120805_ARL1
1486418_ENSG00000120805_ARL1		ENSG00000120805_ARL1
1270615_ENSG00000060138_YBX3	Peak_13294	ENSG00000060138_YBX3
1270615_ENSG00000060138_YBX3	Peak_13295	ENSG00000060138_YBX3
1270625_ENSG00000060138_YBX3	Peak_13294	ENSG00000060138_YBX3
1270625_ENSG00000060138_YBX3	Peak_13295	ENSG00000060138_YBX3
1270625_ENSG00000139112_GABARAPL1	Peak_13294	ENSG00000139112_GABARAPL1
1270625_ENSG00000139112_GABARAPL1	Peak_13295	ENSG00000139112_GABARAPL1
1270627_ENSG00000060138_YBX3	Peak_13294	ENSG00000060138_YBX3
1270627_ENSG00000060138_YBX3	Peak_13295	ENSG00000060138_YBX3
1270630_ENSG00000060138_YBX3	Peak_13294	ENSG00000060138_YBX3
1270630_ENSG00000060138_YBX3	Peak_13295	ENSG00000060138_YBX3
1270630_ENSG00000139112_GABARAPL1	Peak_13294	ENSG00000139112_GABARAPL1
1270630_ENSG00000139112_GABARAPL1	Peak_13295	ENSG00000139112_GABARAPL1
1270651_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1270651_ENSG00000139112_GABARAPL1		ENSG00000139112_GABARAPL1
1270658_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1270658_ENSG00000139112_GABARAPL1		ENSG00000139112_GABARAPL1
1270685_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1270685_ENSG00000139112_GABARAPL1		ENSG00000139112_GABARAPL1
1270688_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1270688_ENSG00000139112_GABARAPL1		ENSG00000139112_GABARAPL1
1270689_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1495775_ENSG00000151131_C12orf45	Peak_18947	ENSG00000151131_C12orf45
1495788_ENSG00000151131_C12orf45	Peak_18950	ENSG00000151131_C12orf45
1495788_ENSG00000151131_C12orf45	Peak_18951	ENSG00000151131_C12orf45
1495801_ENSG00000151131_C12orf45	Peak_18950	ENSG00000151131_C12orf45
1495801_ENSG00000151131_C12orf45	Peak_18951	ENSG00000151131_C12orf45
1499241_ENSG00000166046_TCP11L2		ENSG00000166046_TCP11L2
1499242_ENSG00000166046_TCP11L2		ENSG00000166046_TCP11L2
1499460_ENSG00000166046_TCP11L2		ENSG00000166046_TCP11L2
1502604_ENSG00000136045_PWP1		ENSG00000136045_PWP1
1502605_ENSG00000136045_PWP1		ENSG00000136045_PWP1
1502610_ENSG00000136045_PWP1		ENSG00000136045_PWP1
1502611_ENSG00000136045_PWP1		ENSG00000136045_PWP1
1502613_ENSG00000136045_PWP1		ENSG00000136045_PWP1
1502655_ENSG00000110851_PRDM4		ENSG00000110851_PRDM4
1504200_ENSG00000174600_CMKLR1		ENSG00000174600_CMKLR1
1504201_ENSG00000174600_CMKLR1		ENSG00000174600_CMKLR1
1504214_ENSG00000174600_CMKLR1	Peak_19150	ENSG00000174600_CMKLR1
1504234_ENSG00000174600_CMKLR1	Peak_19150	ENSG00000174600_CMKLR1
1271685_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271711_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271719_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271720_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271725_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271726_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271727_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271729_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271731_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271732_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271735_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271740_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271742_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271746_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271747_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271750_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271755_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271758_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271759_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271760_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271762_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271767_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271768_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271771_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271772_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271773_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271774_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271778_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271780_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271782_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271784_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271785_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271787_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271788_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271795_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271797_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271802_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271803_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271807_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271809_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271812_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271815_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271818_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271838_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271840_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271860_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1271942_ENSG00000060138_YBX3		ENSG00000060138_YBX3
1519886_ENSG00000151176_PLBD2		ENSG00000151176_PLBD2
1274072_ENSG00000139083_ETV6	Peak_13414	ENSG00000139083_ETV6
1274079_ENSG00000139083_ETV6	Peak_13414	ENSG00000139083_ETV6
1274079_ENSG00000139083_ETV6	Peak_13416	ENSG00000139083_ETV6
1533106_ENSG00000089220_PEBP1		ENSG00000089220_PEBP1
1533109_ENSG00000089220_PEBP1		ENSG00000089220_PEBP1
1533121_ENSG00000089220_PEBP1		ENSG00000089220_PEBP1
1533126_ENSG00000089220_PEBP1		ENSG00000089220_PEBP1
1533132_ENSG00000089220_PEBP1		ENSG00000089220_PEBP1
1274101_ENSG00000139083_ETV6	Peak_13414	ENSG00000139083_ETV6
1274101_ENSG00000139083_ETV6	Peak_13416	ENSG00000139083_ETV6
1274107_ENSG00000139083_ETV6	Peak_13416	ENSG00000139083_ETV6
1533201_ENSG00000089220_PEBP1	Peak_20149	ENSG00000089220_PEBP1
1533201_ENSG00000089220_PEBP1	Peak_20151	ENSG00000089220_PEBP1
1533288_ENSG00000089220_PEBP1		ENSG00000089220_PEBP1
1533293_ENSG00000089220_PEBP1		ENSG00000089220_PEBP1
1533366_ENSG00000089220_PEBP1		ENSG00000089220_PEBP1
1533375_ENSG00000089220_PEBP1	Peak_20154	ENSG00000089220_PEBP1
1533377_ENSG00000089220_PEBP1	Peak_20154	ENSG00000089220_PEBP1
1533385_ENSG00000089220_PEBP1	Peak_20154	ENSG00000089220_PEBP1
1533405_ENSG00000089220_PEBP1		ENSG00000089220_PEBP1
1533431_ENSG00000089220_PEBP1		ENSG00000089220_PEBP1
1533433_ENSG00000089220_PEBP1		ENSG00000089220_PEBP1
1533455_ENSG00000089220_PEBP1		ENSG00000089220_PEBP1
1533581_ENSG00000089220_PEBP1		ENSG00000089220_PEBP1
1538730_ENSG00000089154_GCN1	Peak_20234	ENSG00000089154_GCN1
1538731_ENSG00000089154_GCN1	Peak_20234	ENSG00000089154_GCN1
1538733_ENSG00000089154_GCN1	Peak_20234	ENSG00000089154_GCN1
1538736_ENSG00000089154_GCN1	Peak_20234	ENSG00000089154_GCN1
1539951_ENSG00000111780_AL021546.1	Peak_20280	ENSG00000111780_AL021546.1
1540014_ENSG00000111780_AL021546.1	Peak_20284	ENSG00000111780_AL021546.1
1540025_ENSG00000111780_AL021546.1	Peak_20284	ENSG00000111780_AL021546.1
1540127_ENSG00000111780_AL021546.1		ENSG00000111780_AL021546.1
1540153_ENSG00000111780_AL021546.1		ENSG00000111780_AL021546.1
1540165_ENSG00000111780_AL021546.1	Peak_20288	ENSG00000111780_AL021546.1
1540220_ENSG00000111780_AL021546.1	Peak_20293	ENSG00000111780_AL021546.1
1540234_ENSG00000111780_AL021546.1	Peak_20293	ENSG00000111780_AL021546.1
1540234_ENSG00000111780_AL021546.1	Peak_20294	ENSG00000111780_AL021546.1
1540264_ENSG00000111780_AL021546.1	Peak_20294	ENSG00000111780_AL021546.1
1540265_ENSG00000111780_AL021546.1	Peak_20294	ENSG00000111780_AL021546.1
1540273_ENSG00000111780_AL021546.1	Peak_20294	ENSG00000111780_AL021546.1
1540290_ENSG00000111780_AL021546.1		ENSG00000111780_AL021546.1
1540293_ENSG00000111780_AL021546.1		ENSG00000111780_AL021546.1
1540299_ENSG00000111780_AL021546.1		ENSG00000111780_AL021546.1
1540307_ENSG00000111780_AL021546.1		ENSG00000111780_AL021546.1
1540324_ENSG00000111780_AL021546.1		ENSG00000111780_AL021546.1
1540344_ENSG00000111780_AL021546.1	Peak_20298	ENSG00000111780_AL021546.1
1540356_ENSG00000111780_AL021546.1	Peak_20298	ENSG00000111780_AL021546.1
1540377_ENSG00000111780_AL021546.1	Peak_20298	ENSG00000111780_AL021546.1
1540377_ENSG00000111780_AL021546.1	Peak_20300	ENSG00000111780_AL021546.1
1540398_ENSG00000111780_AL021546.1		ENSG00000111780_AL021546.1
1540601_ENSG00000110917_MLEC	Peak_20313	ENSG00000110917_MLEC
1540605_ENSG00000110917_MLEC	Peak_20313	ENSG00000110917_MLEC
1540606_ENSG00000110917_MLEC	Peak_20313	ENSG00000110917_MLEC
1540918_ENSG00000110917_MLEC		ENSG00000110917_MLEC
1542309_ENSG00000135124_P2RX4	Peak_20411	ENSG00000135124_P2RX4
1542312_ENSG00000135124_P2RX4	Peak_20411	ENSG00000135124_P2RX4
1542443_ENSG00000089041_P2RX7	Peak_20422	ENSG00000089041_P2RX7
1542470_ENSG00000089041_P2RX7		ENSG00000089041_P2RX7
1542471_ENSG00000089041_P2RX7		ENSG00000089041_P2RX7
1542473_ENSG00000089041_P2RX7		ENSG00000089041_P2RX7
1542480_ENSG00000089041_P2RX7		ENSG00000089041_P2RX7
1542485_ENSG00000089041_P2RX7		ENSG00000089041_P2RX7
1542489_ENSG00000089041_P2RX7		ENSG00000089041_P2RX7
1542491_ENSG00000089041_P2RX7		ENSG00000089041_P2RX7
1542495_ENSG00000089041_P2RX7		ENSG00000089041_P2RX7
1542499_ENSG00000089041_P2RX7		ENSG00000089041_P2RX7
1544971_ENSG00000110801_PSMD9		ENSG00000110801_PSMD9
1544975_ENSG00000110801_PSMD9		ENSG00000110801_PSMD9
1545017_ENSG00000110801_PSMD9	Peak_20574	ENSG00000110801_PSMD9
1545098_ENSG00000110801_PSMD9	Peak_20578	ENSG00000110801_PSMD9
1545142_ENSG00000110801_PSMD9		ENSG00000110801_PSMD9
1546327_ENSG00000184445_KNTC1		ENSG00000184445_KNTC1
1546339_ENSG00000184445_KNTC1		ENSG00000184445_KNTC1
1546350_ENSG00000184445_KNTC1		ENSG00000184445_KNTC1
1546351_ENSG00000184445_KNTC1		ENSG00000184445_KNTC1
1546354_ENSG00000184445_KNTC1		ENSG00000184445_KNTC1
1546361_ENSG00000184445_KNTC1	Peak_20623	ENSG00000184445_KNTC1
1546363_ENSG00000184445_KNTC1	Peak_20623	ENSG00000184445_KNTC1
1546369_ENSG00000184445_KNTC1	Peak_20623	ENSG00000184445_KNTC1
1546373_ENSG00000184445_KNTC1	Peak_20623	ENSG00000184445_KNTC1
1546376_ENSG00000184445_KNTC1	Peak_20623	ENSG00000184445_KNTC1
1546377_ENSG00000184445_KNTC1	Peak_20623	ENSG00000184445_KNTC1
1546388_ENSG00000184445_KNTC1	Peak_20623	ENSG00000184445_KNTC1
1546405_ENSG00000184445_KNTC1		ENSG00000184445_KNTC1
1546409_ENSG00000184445_KNTC1		ENSG00000184445_KNTC1
1546411_ENSG00000184445_KNTC1		ENSG00000184445_KNTC1
1546431_ENSG00000184445_KNTC1	Peak_20626	ENSG00000184445_KNTC1
1546436_ENSG00000184445_KNTC1	Peak_20626	ENSG00000184445_KNTC1
1546447_ENSG00000184445_KNTC1	Peak_20626	ENSG00000184445_KNTC1
1546470_ENSG00000184445_KNTC1	Peak_20629	ENSG00000184445_KNTC1
1546476_ENSG00000184445_KNTC1	Peak_20629	ENSG00000184445_KNTC1
1546479_ENSG00000184445_KNTC1	Peak_20629	ENSG00000184445_KNTC1
1546481_ENSG00000184445_KNTC1	Peak_20629	ENSG00000184445_KNTC1
1546488_ENSG00000184445_KNTC1	Peak_20629	ENSG00000184445_KNTC1
1546492_ENSG00000184445_KNTC1	Peak_20629	ENSG00000184445_KNTC1
1546492_ENSG00000184445_KNTC1	Peak_20632	ENSG00000184445_KNTC1
1546503_ENSG00000184445_KNTC1	Peak_20629	ENSG00000184445_KNTC1
1546503_ENSG00000184445_KNTC1	Peak_20632	ENSG00000184445_KNTC1
1546503_ENSG00000184445_KNTC1	Peak_20635	ENSG00000184445_KNTC1
1546522_ENSG00000184445_KNTC1	Peak_20632	ENSG00000184445_KNTC1
1546522_ENSG00000184445_KNTC1	Peak_20635	ENSG00000184445_KNTC1
1546525_ENSG00000184445_KNTC1	Peak_20632	ENSG00000184445_KNTC1
1546525_ENSG00000184445_KNTC1	Peak_20635	ENSG00000184445_KNTC1
1546535_ENSG00000184445_KNTC1	Peak_20635	ENSG00000184445_KNTC1
1546549_ENSG00000184445_KNTC1		ENSG00000184445_KNTC1
1546577_ENSG00000184445_KNTC1		ENSG00000184445_KNTC1
1546596_ENSG00000184445_KNTC1	Peak_20638	ENSG00000184445_KNTC1
1546601_ENSG00000184445_KNTC1	Peak_20638	ENSG00000184445_KNTC1
1546610_ENSG00000184445_KNTC1	Peak_20638	ENSG00000184445_KNTC1
1546610_ENSG00000184445_KNTC1	Peak_20640	ENSG00000184445_KNTC1
1546610_ENSG00000184445_KNTC1	Peak_20641	ENSG00000184445_KNTC1
1546615_ENSG00000184445_KNTC1	Peak_20638	ENSG00000184445_KNTC1
1546615_ENSG00000184445_KNTC1	Peak_20640	ENSG00000184445_KNTC1
1546615_ENSG00000184445_KNTC1	Peak_20641	ENSG00000184445_KNTC1
1546622_ENSG00000184445_KNTC1	Peak_20638	ENSG00000184445_KNTC1
1546622_ENSG00000184445_KNTC1	Peak_20640	ENSG00000184445_KNTC1
1546622_ENSG00000184445_KNTC1	Peak_20641	ENSG00000184445_KNTC1
1546623_ENSG00000184445_KNTC1	Peak_20638	ENSG00000184445_KNTC1
1546623_ENSG00000184445_KNTC1	Peak_20640	ENSG00000184445_KNTC1
1546623_ENSG00000184445_KNTC1	Peak_20641	ENSG00000184445_KNTC1
1546625_ENSG00000184445_KNTC1	Peak_20638	ENSG00000184445_KNTC1
1546625_ENSG00000184445_KNTC1	Peak_20640	ENSG00000184445_KNTC1
1546625_ENSG00000184445_KNTC1	Peak_20641	ENSG00000184445_KNTC1
1546628_ENSG00000184445_KNTC1	Peak_20640	ENSG00000184445_KNTC1
1546628_ENSG00000184445_KNTC1	Peak_20641	ENSG00000184445_KNTC1
1546633_ENSG00000184445_KNTC1	Peak_20640	ENSG00000184445_KNTC1
1546633_ENSG00000184445_KNTC1	Peak_20641	ENSG00000184445_KNTC1
1546645_ENSG00000184445_KNTC1	Peak_20640	ENSG00000184445_KNTC1
1546645_ENSG00000184445_KNTC1	Peak_20641	ENSG00000184445_KNTC1
1546651_ENSG00000184445_KNTC1	Peak_20640	ENSG00000184445_KNTC1
1546651_ENSG00000184445_KNTC1	Peak_20641	ENSG00000184445_KNTC1
1546654_ENSG00000184445_KNTC1	Peak_20640	ENSG00000184445_KNTC1
1546654_ENSG00000184445_KNTC1	Peak_20641	ENSG00000184445_KNTC1
1546654_ENSG00000184445_KNTC1	Peak_20642	ENSG00000184445_KNTC1
1546655_ENSG00000184445_KNTC1	Peak_20640	ENSG00000184445_KNTC1
1546655_ENSG00000184445_KNTC1	Peak_20641	ENSG00000184445_KNTC1
1546655_ENSG00000184445_KNTC1	Peak_20642	ENSG00000184445_KNTC1
1546656_ENSG00000184445_KNTC1	Peak_20641	ENSG00000184445_KNTC1
1546656_ENSG00000184445_KNTC1	Peak_20642	ENSG00000184445_KNTC1
1546659_ENSG00000184445_KNTC1	Peak_20642	ENSG00000184445_KNTC1
1546667_ENSG00000184445_KNTC1	Peak_20642	ENSG00000184445_KNTC1
1546668_ENSG00000184445_KNTC1	Peak_20642	ENSG00000184445_KNTC1
1546671_ENSG00000184445_KNTC1	Peak_20642	ENSG00000184445_KNTC1
1546672_ENSG00000184445_KNTC1	Peak_20642	ENSG00000184445_KNTC1
1546674_ENSG00000184445_KNTC1	Peak_20642	ENSG00000184445_KNTC1
1546680_ENSG00000184445_KNTC1	Peak_20642	ENSG00000184445_KNTC1
1546681_ENSG00000184445_KNTC1	Peak_20642	ENSG00000184445_KNTC1
1546683_ENSG00000184445_KNTC1	Peak_20642	ENSG00000184445_KNTC1
1546686_ENSG00000184445_KNTC1	Peak_20642	ENSG00000184445_KNTC1
1548640_ENSG00000150967_ABCB9	Peak_20748	ENSG00000150967_ABCB9
1548640_ENSG00000150967_ABCB9	Peak_20749	ENSG00000150967_ABCB9
1548663_ENSG00000150967_ABCB9	Peak_20749	ENSG00000150967_ABCB9
1549671_ENSG00000150977_RILPL2		ENSG00000150977_RILPL2
1549677_ENSG00000150977_RILPL2		ENSG00000150977_RILPL2
1549701_ENSG00000150977_RILPL2		ENSG00000150977_RILPL2
1549711_ENSG00000150977_RILPL2		ENSG00000150977_RILPL2
1550413_ENSG00000111361_EIF2B1		ENSG00000111361_EIF2B1
1553754_ENSG00000073060_SCARB1	Peak_21013	ENSG00000073060_SCARB1
1553759_ENSG00000073060_SCARB1	Peak_21013	ENSG00000073060_SCARB1
1553764_ENSG00000073060_SCARB1	Peak_21013	ENSG00000073060_SCARB1
1553768_ENSG00000073060_SCARB1	Peak_21013	ENSG00000073060_SCARB1
1554331_ENSG00000184992_BRI3BP		ENSG00000184992_BRI3BP
1554332_ENSG00000184992_BRI3BP		ENSG00000184992_BRI3BP
1554354_ENSG00000184992_BRI3BP		ENSG00000184992_BRI3BP
1277050_ENSG00000213782_DDX47		ENSG00000213782_DDX47
1277052_ENSG00000213782_DDX47		ENSG00000213782_DDX47
1281216_ENSG00000121316_PLBD1	Peak_13621	ENSG00000121316_PLBD1
1281216_ENSG00000121316_PLBD1	Peak_13622	ENSG00000121316_PLBD1
1281269_ENSG00000121316_PLBD1		ENSG00000121316_PLBD1
1281276_ENSG00000121316_PLBD1		ENSG00000121316_PLBD1
1281289_ENSG00000121316_PLBD1		ENSG00000121316_PLBD1
1281372_ENSG00000121316_PLBD1		ENSG00000121316_PLBD1
1281440_ENSG00000121316_PLBD1		ENSG00000121316_PLBD1
1246653_ENSG00000082805_ERC1		ENSG00000082805_ERC1
1282483_ENSG00000139055_ERP27		ENSG00000139055_ERP27
1282485_ENSG00000139055_ERP27		ENSG00000139055_ERP27
1282491_ENSG00000139055_ERP27		ENSG00000139055_ERP27
1282493_ENSG00000139055_ERP27		ENSG00000139055_ERP27
1282503_ENSG00000139055_ERP27		ENSG00000139055_ERP27
1282505_ENSG00000139055_ERP27		ENSG00000139055_ERP27
1282506_ENSG00000139055_ERP27		ENSG00000139055_ERP27
1282508_ENSG00000139055_ERP27		ENSG00000139055_ERP27
1282509_ENSG00000139055_ERP27		ENSG00000139055_ERP27
1282511_ENSG00000139055_ERP27		ENSG00000139055_ERP27
1282513_ENSG00000139055_ERP27		ENSG00000139055_ERP27
1282514_ENSG00000139055_ERP27		ENSG00000139055_ERP27
1282515_ENSG00000139055_ERP27		ENSG00000139055_ERP27
1282523_ENSG00000139055_ERP27		ENSG00000139055_ERP27
1246687_ENSG00000082805_ERC1		ENSG00000082805_ERC1
1305745_ENSG00000060982_BCAT1	Peak_14049	ENSG00000060982_BCAT1
1305745_ENSG00000060982_BCAT1	Peak_14050	ENSG00000060982_BCAT1
1305746_ENSG00000060982_BCAT1	Peak_14049	ENSG00000060982_BCAT1
1305746_ENSG00000060982_BCAT1	Peak_14050	ENSG00000060982_BCAT1
1305748_ENSG00000060982_BCAT1	Peak_14049	ENSG00000060982_BCAT1
1305748_ENSG00000060982_BCAT1	Peak_14050	ENSG00000060982_BCAT1
1305783_ENSG00000060982_BCAT1	Peak_14053	ENSG00000060982_BCAT1
1305796_ENSG00000060982_BCAT1	Peak_14054	ENSG00000060982_BCAT1
1305802_ENSG00000060982_BCAT1	Peak_14054	ENSG00000060982_BCAT1
1305802_ENSG00000060982_BCAT1	Peak_14055	ENSG00000060982_BCAT1
1305825_ENSG00000060982_BCAT1	Peak_14055	ENSG00000060982_BCAT1
1305825_ENSG00000060982_BCAT1	Peak_14056	ENSG00000060982_BCAT1
1305829_ENSG00000060982_BCAT1	Peak_14055	ENSG00000060982_BCAT1
1305829_ENSG00000060982_BCAT1	Peak_14056	ENSG00000060982_BCAT1
1305831_ENSG00000060982_BCAT1	Peak_14055	ENSG00000060982_BCAT1
1305831_ENSG00000060982_BCAT1	Peak_14056	ENSG00000060982_BCAT1
1305832_ENSG00000060982_BCAT1	Peak_14055	ENSG00000060982_BCAT1
1305832_ENSG00000060982_BCAT1	Peak_14056	ENSG00000060982_BCAT1
1305834_ENSG00000060982_BCAT1	Peak_14055	ENSG00000060982_BCAT1
1305834_ENSG00000060982_BCAT1	Peak_14056	ENSG00000060982_BCAT1
1305835_ENSG00000060982_BCAT1	Peak_14056	ENSG00000060982_BCAT1
1305845_ENSG00000060982_BCAT1	Peak_14056	ENSG00000060982_BCAT1
1306201_ENSG00000118308_LRMP	Peak_14086	ENSG00000118308_LRMP
1306209_ENSG00000118308_LRMP	Peak_14086	ENSG00000118308_LRMP
1306212_ENSG00000118308_LRMP	Peak_14086	ENSG00000118308_LRMP
1306213_ENSG00000118308_LRMP	Peak_14086	ENSG00000118308_LRMP
1306214_ENSG00000118308_LRMP	Peak_14086	ENSG00000118308_LRMP
1306215_ENSG00000118308_LRMP	Peak_14086	ENSG00000118308_LRMP
1306220_ENSG00000118308_LRMP	Peak_14086	ENSG00000118308_LRMP
1306222_ENSG00000118308_LRMP	Peak_14086	ENSG00000118308_LRMP
1306225_ENSG00000118308_LRMP	Peak_14086	ENSG00000118308_LRMP
1306228_ENSG00000118308_LRMP		ENSG00000118308_LRMP
1309226_ENSG00000123104_ITPR2	Peak_14167	ENSG00000123104_ITPR2
1309226_ENSG00000123104_ITPR2	Peak_14169	ENSG00000123104_ITPR2
1309232_ENSG00000123104_ITPR2	Peak_14167	ENSG00000123104_ITPR2
1309232_ENSG00000123104_ITPR2	Peak_14169	ENSG00000123104_ITPR2
1309233_ENSG00000123104_ITPR2	Peak_14167	ENSG00000123104_ITPR2
1309233_ENSG00000123104_ITPR2	Peak_14169	ENSG00000123104_ITPR2
1309236_ENSG00000123104_ITPR2	Peak_14169	ENSG00000123104_ITPR2
1309238_ENSG00000123104_ITPR2	Peak_14169	ENSG00000123104_ITPR2
1309238_ENSG00000123104_ITPR2	Peak_14170	ENSG00000123104_ITPR2
1309239_ENSG00000123104_ITPR2	Peak_14169	ENSG00000123104_ITPR2
1309239_ENSG00000123104_ITPR2	Peak_14170	ENSG00000123104_ITPR2
1309243_ENSG00000123104_ITPR2	Peak_14169	ENSG00000123104_ITPR2
1309243_ENSG00000123104_ITPR2	Peak_14170	ENSG00000123104_ITPR2
1312807_ENSG00000061794_MRPS35		ENSG00000061794_MRPS35
1312817_ENSG00000061794_MRPS35		ENSG00000061794_MRPS35
1312820_ENSG00000061794_MRPS35		ENSG00000061794_MRPS35
1312824_ENSG00000061794_MRPS35		ENSG00000061794_MRPS35
1312826_ENSG00000061794_MRPS35		ENSG00000061794_MRPS35
1312831_ENSG00000061794_MRPS35		ENSG00000061794_MRPS35
1312837_ENSG00000061794_MRPS35		ENSG00000061794_MRPS35
1317266_ENSG00000133687_TMTC1		ENSG00000133687_TMTC1
